classification,category,Exams,Exam Name,Extract Text,Question Text,Choice A,Choice B,Choice C,Choice D,Choice E,Choice F,Choice G,Correct Answer,Rationale,Image URL,Question Type,Heading
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Reading Comprehension Free Practice Test HESI A15,"Mr. Rogers' Biography
""It's a wonderful day in the neighborhood!"" This familiar line always began the Mister Rogers' Neighborhood program on PBS. The amazing Fred Rogers brought a special message to children around the world. He believed that each person is unique and wonderful in his or her own way and we should accept others just the way they are without trying to change or improve them. Mr. Rogers spread his tolerance message far and wide through the daily broadcasts of his television show, his many books, and finally after his retirement through his website specifically designed for children. Through these venues, Mr. Rogers helped children deal with the real world things that bothered them, such as doctor visits, haircuts, and new siblings.
Fred Rogers left a legacy of kindness, acceptance, and an unending love of learning for all generations
",Why did Fred Rogers design and develop a TV show for children?,He wanted to entertain children with flashy graphics.,He aimed to provide children with celebrity role models.,He wanted to help children deal with real-world problems.,He intended to promote commercial products to children.,,,,C,"Fred Rogers designed and developed the TV show for children to help them deal with real-world problems. His program focused on addressing issues such as doctor visits, haircuts, and new siblings, aiming to provide children with guidance and support in navigating these challenges. Through his show, books, and website, Rogers sought to empower children with tools to cope with everyday difficulties, emphasizing kindness, acceptance, and a love of learning, rather than merely entertaining or endorsing commercial products.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,HESI A2 Free Reading Comprehension Practice Test,"Subjective exams measure your ability in several areas. Besides recall information, you must be
able to realize content logically and intelligently express yourself in a clearly understood manner. Subjective test provide opportunity for students to show their broad knowledge of a subjective
area. Answers may be in the form of paragraphs or lengthy essays. When your review for an essay exam, concentrate on main ideas rather than details. Since essay tests are less to a few questions, they are likely to deal with more important ideas of a subject. Prepare a list of question you think might be asked. Write an answer to each of your questions. Rather than writing complete sentence down your thoughts in outline form. Doing so will help
you organize the information so that you can express yourself clearly.
When you take the test, read through all the questions before you start to write. Allot time for each question, spending more time for questions worth the most points. Read each question carefully to determine exactly what they are asked. Pay attention to words such as define, illustrate, explain, list, compare, and contrast. Each work requires a different type of response. Write a brief outline of your answer on scrap paper or the back of the test. Make sure you include all the important ideas that are within the limits of the question. In other words, do not write more than is asked for each answer. When you write your answer, keep it specific and as brief as possible. In the introductory sentence it is often helpful to make a general statement that includes
important points addressed in each question. Such a topic sentence serves as a framework for your answer. Then use your outline to develop the main point and subtopics. Add substance to
your answer by including as many facts as possible to support your answer.
Check your paper before you submit it. Look for mistakes in grammar, spelling, sentence
structure, and punctuation. Unless you are certain an answer is wrong, do not change it. Your answer is an educated guess and is usually your best chance of answering correctly","When answering subjective questions, the student should:",Include more than is asked.,Keep it brief and specific.,Write out the words 'true' or 'false'.,Capitalize the matching letters.,,,,B,"When answering subjective questions, it is important for students to keep their responses brief and specific. This helps in staying focused on the main points and prevents unnecessary information that could detract from the answer. By being concise and specific, students can effectively communicate their understanding without veering off topic or providing irrelevant details. This approach also helps in organizing thoughts and presenting a clear and coherent response to the question, which is crucial in subjective assessments where logical expression plays a significant role.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free HESI A2 Reading Comprehension Practice Test with Answers,"Doppler Effect
Have you ever wondered why the whistle of a traveling, distant locomotive predicts its approach several yards before anyone actually sees it? Or why an oncoming ambulance's screaming siren is heard momentarily several feet before the ambulance comes into full view, before it passes you, and why its siren is still heard faintly well after the ambulance is out of sight?
What you are witnessing is a scientific phenomenon known as the Doppler Effect. What takes place is truly remarkable. In both of these instances, when the train or ambulance moves toward the sound waves in front of it, the sound waves are pulled closer together and have a higher frequency. In either instance, the listener positioned in front of the moving object hears a higher pitch. The ambulance and locomotive are progressively moving away from the sound waves behind them, causing the waves to be farther apart and to have a lower frequency. These fast-approaching modes of transportation distance themselves past the listener, who hears a lower pitch.",What is the author's primary purpose in writing this passage?,To entertain the reader with information about trains and ambulances,To inform the reader about avoiding accidents involving trains and ambulances,To inform the reader about how movement affects sound,To analyze the difference between train and ambulance sounds,,,,C,"The correct answer is C. The author's primary purpose in writing this passage is to inform the reader about how movement affects sound, specifically focusing on the Doppler Effect. The author explains how sound waves change when a source of sound is in motion, leading to differences in pitch perceived by a listener. The passage aims to educate readers on this scientific phenomenon rather than entertain, provide safety tips, or compare train and ambulance sounds, making option C the most fitting choice.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free Reading Comprehension HESI A2 Practice Test,"Blood Pressure Regulators
The body is composed of systems that have evolved and diversified in order to maintain the natural functions and processes they regulate. One such system that has these regulators is the bodyÃ„ÂÃ¢â€šÂ¬Ã¢â€žÂ¢s cardiovascular system.   The bodyÃ„ÂÃ¢â€šÂ¬Ã¢â€žÂ¢s pump, which regulates the flow of vitally needed oxygen to all cells of the body, as well as the discard of carbon dioxide and other waste products, is the heart.
Because blood pressure varies at different points within the body, differing components are needed to keep the bodyÃ„ÂÃ¢â€šÂ¬Ã¢â€žÂ¢s blood pressure regulated. Three of the basic components are baroreceptors, chemoreceptors, and the kidneys.
Baroreceptors are stretch receptors composed of fine branching nerve endings and are contained along the walls of the arteries near the heart and in other areas of the body as well. Impulses are related to this stretching along the arterial walls, which causes these baroreceptors to send out even more impulses to the heart, arteries, and veins, causing the blood pressure to go either up or down.
Chemoreceptors are located along the walls of the arteries and monitor changes in oxygen level, carbon dioxide, and pH. Just think! A fall in oxygen causes receptors to send impulses to raise the blood pressure.
The kidneys play a role in regulating blood pressure by absorbing salts and water and removing wastes. Hormones secreted by the adrenal cortex cause the kidney to keep or let go of any salt and water. This has an influence on blood volume and consequently on blood pressure.",What is the primary purpose of this passage?,To inform the reader about the dangers of high blood pressure,To inform the reader how high blood pressure leads to a higher risk of heart attack,To inform the reader how the cardiovascular system regulates blood pressure,To persuade the reader that controlling one's blood pressure is important,,,,C,"The primary purpose of this passage is to inform the reader about how the cardiovascular system regulates blood pressure. The text explains the role of various components such as baroreceptors, chemoreceptors, and the kidneys in maintaining blood pressure within the body. It focuses on the mechanisms and functions of these regulators rather than discussing the dangers of high blood pressure, its link to heart attacks, or persuading the reader to control their blood pressure.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Reading Comprehension Free Practice Test HESI A16,"A Bit About Bicycles: Children begin to taste freedom on bicycles. Historians believe that bicycles began around 3500 B.C. in the Middle East although it took 53 centuries before bicycles were fashioned in the way we know them today.
 With over 1500 moving parts, bicycles are complex yet simple machines and amazingly the basic design has not changed since the 1880s. A few tweaks have been added, such as gears and hand-operated brakes, but bicycles remain a steady source of exercise and entertainment for both children and adults. Some forms of bicycling are mountain biking and BMX biking which is similar to cross-country motorcycle racing.
 In many countries around the world, bicycles are a necessary part of daily existence. Bicycling in China is imperative if you want to go places, due to the vast population in a relatively small area. Bicycles are coming back in high demand all over the world.","After reading this article, the reader learns that",bicycles break down because of the moving parts.,bicycles are only found in China.,bicycling is gaining in popularity all over the world.,BMX bicycling is dangerous.,,,,C,"The correct answer is C: bicycling is gaining in popularity all over the world. This is evident from the article's mention of bicycles being a steady source of exercise and entertainment for both children and adults, as well as the statement that bicycles are coming back in high demand globally. This choice aligns with the information provided in the text, highlighting the increasing popularity of bicycling worldwide. 

Choices A, B, and D are incorrect. Choice A is incorrect because the article does not mention that bicycles break down due to their moving parts; rather, it emphasizes that bicycles are complex yet simple machines. Choice B is incorrect as the article clearly states that bicycles are not only found in China, but are a necessary part of daily existence in many countries worldwide. Choice D is incorrect because the article does not explicitly state that BMX bicycling is dangerous; it simply mentions that BMX biking is similar to cross-country motorcycle racing.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,HESI A2 Free Reading Comprehension Practice Test,"Centuries ago, in the country of Siam, now known as Thailand, it was the custom of the rulers
that displeased them by giving the offender a white elephant. Because the animal was could not
be made to work as other elephants did, but still had to be fed hundreds of pounds of fruit and cared for in the most lavish style. The recipient could not give the elephant to anyone else, as it was the ruler, who would be greatly displeased should the recipient not receive the gift graciously or care for in a grand style. This monetary burden could be a major liability to the
recipient and in many cases they became impoverished.
This is the origin of the term ""white elephant"" as it is used today to denote an unwanted gift. The way of gift exchange played during the holiday season is an offshoot of this. In this game, everyone brings, and the gifts are exchanged by drawing numbers and picking a gift in turn. The
second person can choose or steal the first one. It is all in good fun, and people enjoy giving silly
gifts and ""stealing"" someone else.",In which continent is Thailand located?,Africa,Europe,Asia,South America,,,,C,"Thailand is located in Asia, not Africa, Europe, or South America. It was formerly known as Siam before being renamed. The country has a rich history and cultural heritage. Understanding basic geography helps in broadening knowledge about different countries and regions. Knowing the location of countries is essential for various purposes, including travel, trade, and cultural understanding.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free HESI A2 Reading Comprehension Practice Test with Answers,"All That Jazz: Jazz is an American musical art form which originated at the beginning of the 20th century in African-American communities in the Southern United States. It derived from a confluence of African and European music traditions. From its early development until the present, jazz has also incorporated music from 19th and 20th century American popular music. The word jazz began as a West Coast slang term of uncertain derivation and was first used to refer to music in Chicago in about 1915.
 Improvisation is one of the key elements of jazz and a fundamental part of the nature of the music. In jazz, the skilled performer will interpret a tune in very individual ways, never playing the same composition exactly the same way twice. Depending upon the performer's mood and personal experience, interactions with fellow musicians, or even members of the audience, a jazz musician/performer may alter melodies, harmonies, or time signatures at will.",Where and when did jazz originate?,"Europe, 19th century.","Southern US, 20th century.","West Coast of U.S., 1850.","Chicago, 1915.",,,,B,"The correct answer is B: Southern US, 20th century. Jazz originated in the Southern United States at the beginning of the 20th century in African-American communities, as stated in the provided extract. The confluence of African and European music traditions gave birth to jazz during this time. The other choices are incorrect for the following reasons:
A: Europe, 19th century - Incorrect, as jazz originated in the Southern US, not Europe, and specifically in the 20th century.
C: West Coast of U.S., 1850 - Incorrect, as jazz did not originate on the West Coast, but in the Southern US, and not in 1850, but at the beginning of the 20th century.
D: Chicago, 1915 - Incorrect, as Chicago was where the term ""jazz"" was first used to refer to music around 1915, but jazz itself had already originated in the Southern US before that time.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free Reading Comprehension HESI A2 Practice Test,"Photosynthesis is a process used by plants, algae, and certain bacteria to convert light energy into chemical energy stored in sugar molecules. This process is fundamental to life on Earth as it provides the primary source of energy for nearly all organisms. The energy is captured from sunlight by a pigment in the plants called chlorophyll, which gives plants their green color.
During photosynthesis, carbon dioxide from the air and water from the soil react in the presence of light to form sugars and oxygen. The oxygen is released into the atmosphere, which is crucial for the survival of most life forms on Earth. The sugars produced are used by the plant for energy and growth, storing excess energy as starch.
The process occurs in two main stages: the light-dependent reactions and the Calvin cycle. In the light-dependent reactions, energy from sunlight is absorbed by chlorophyll and converted into stored chemical energy in the form of ATP and NADPH. The Calvin cycle uses the ATP and NADPH produced in the light-dependent reactions to convert carbon dioxide into glucose.
Photosynthesis not only sustains plant life but also maintains the atmospheric oxygen levels and is a key factor in the carbon cycle, helping to regulate Earth's climate.",What is produced in the Calvin cycle during photosynthesis?,ATP,Glucose,Water,Oxygen,,,,B,"During the Calvin cycle, which is the second stage of photosynthesis, the primary product produced is glucose. The Calvin cycle utilizes the ATP and NADPH generated in the light-dependent reactions to convert carbon dioxide into glucose, a simple sugar. Glucose serves as a vital energy source for the plant and is also essential for the growth and development of the organism. Therefore, the correct answer is option B, 'Glucose.' Options A, C, and D (ATP, Water, and Oxygen) are not the direct products of the Calvin cycle but play important roles in different stages of photosynthesis.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Reading Comprehension Free Practice Test HESI A17,"The Water Cycle Water is needed to sustain practically all life functions on planet Earth. A single drop of this compound is composed of an oxygen atom that shares its electrons with each of the two hydrogen atoms. The cycle starts when precipitation, such as rain, snow, sleet, or hail, descends from the sky onto the ground. Water that is not absorbed immediately from the precipitation is known as runoff. The runoff flows across the land and collects in groundwater reservoirs, rivers, streams, and oceans. Evaporation takes place when liquid water changes into water vapor, which is a gas. Water vapor returns to the air from surface water and plants. Ultimately, condensation happens when this water vapor cools and changes back into droplets of liquid. In fact, the puffy, cotton clouds that we observe are formed by condensation. When the clouds become heavily laden with liquid droplets, precipitation ensues.","According to the passage, which statement is false?","Putty, cotton clouds are the result of a heat transfer process.",The compound for a single drop of water is H₂ O.,Water is an essential element for living things.,Lake water is produced as a result of the runoff.,,,,A,"Statement A is false because ""putty, cotton clouds"" is not a recognized scientific term or phenomenon related to heat transfer processes. The other statements are true according to the passage, where it discusses the composition of water, its essential role in life, and the process of runoff.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,HESI A2 Free Reading Comprehension Practice Test,"About 6% of the earth is covered by rainforests. The largest rainforest in the world is the
Amazon Basin, which stretches over 2.3 million square miles in nine different South American countries. This area is double the length of all the other remaining rainforests in the world. Brazil contains 60%of the Amazonian rainforest, since it lies at the mouth of the river Amazon. This river is the second largest in the world and contains more than one-fifth of the world's fresh water. The Amazon rainforest is a type of wet broadleaf forest. The weather there is very humid and warm as it rains quite a bit. Because of the high rainfall, the forest is very rich and green. The
tree leaves are pointed and narrow so that the raindrops can easily drop off wet plants. This
tropical rainforest has more living species than the entire European continent. There are over 400 types of insects living in one single rain forest tree for a total of 2.5 million species. One square kilometer of rainforest may contain over 75,000 types of trees and approximately 438,000
different kinds of plants, which comes to a total of 90,000 tons of greenery overall. The Amazon rainforest is home to 2,000 birds and mammals, with one in every five birds in the world living there. Local farmers have lived off this rich and diverse land for thousands of years. They have been able to find food and water here without destroying the land. The Kayapo people of Brazil
farm in an environmentally-friendly way. Instead of chemicals, they use burned wood to enrich the soil, and plant banana trees, which attract wasps. These wasps then feed on leafcutter ants and get rid of these harmful insects. The rainforest also offers a lot of tropical fruits, such as bananas and coconuts, as food.
Cinnamon is made from the bark of a rainforest tree. Amazonian Indians use the fruit and stem
of the Buruti plant as a drink, to make bread and to build houses. Many other plants are used as medicine. But the Amazon rainforest is in very big danger of disappearing. 9,169 square miles of
forest have been cut down in 2003 in Brazil alone. An area of the size of a football field is burned down basically every minute, which means that the rain forest may be gone by the year 2030.The dangers related to this type of activity are obvious. Trees take in poisonous carbon
dioxide from the air and give off oxygen. There is more oxygen and less carbon dioxide around a
rainforest. When trees are cut down, however, the amount of carbon dioxide increases, and the
air gets warmer. This leads to global warming, which is extremely harmful to the environment. It
is estimated that the burning of Brazilian rainforests alone produces 200 million metric tons of carbon dioxide ayear. Another danger connected with destroying the rainforest is the disappearance of plants and animals. When trees are cut down, plants and animals have no more
food left and slowly die out. Killing wild animals is illegal in Brazil, but there is plenty of stealing going on. 38 million animals are stolen and sold illegally each year. The most hunted
animals are birds, especially parrots, followed by snakes and the jaguar.",How can you describe the Amazon rainforest?,"It rains all the time there, so the forest is always green.",The weather is so hot that not many tourists come to visit.,The plants are shaped so that rainwater can pour off them.,There is a lot of fresh water coming from the Amazon River.,,,,A,"The correct answer is A. The Amazon rainforest is characterized by high rainfall, which keeps the forest lush and green. The text mentions that the weather is very humid and warm due to frequent rain, leading to a rich and green forest. Additionally, it describes how the tree leaves are shaped to allow raindrops to easily fall off wet plants, highlighting the adaptation to the high rainfall in the region.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free HESI A2 Reading Comprehension Practice Test with Answers,"Food

Food and drink are necessary and desirable, but their abuse can cause serious physical and mental problems. Many physicians believe that overeating is one of the countryÃ„ÂÃ¢â€šÂ¬Ã¢â€žÂ¢s main health problems, since It places a great strain on the heart, can lead to diabetes, and often shortens the individual's life span. To fill an emotional void, people often turn to food when they are bored or lonely.
Another area of concern is alcohol consumption. The results of alcohol abuse are widely publicized. The social drinker who becomes alcoholic, the drunken drivers contribution to highway deaths, spousal and child abuse, are all concomitant problems associated with alcohol abuse. ","As used in the last sentence of this paragraph, the term 'concomitant' means",quiet,unpredictable,separate,accompanying,,,,D,"The term 'concomitant' refers to something that accompanies or occurs alongside something else. In the context of the sentence, it describes the problems associated with alcohol abuse that occur together with issues such as drunken driving and spousal or child abuse. Therefore, the correct answer is D, meaning 'accompanying.'",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free Reading Comprehension HESI A2 Practice Test,"Exams
Subjective exams measure your ability in several areas. Besides recall information, you must be able to organize content logically and intelligently express yourself in a clearly understood manner. Subjective tests provide a greater opportunity for students to show their broad knowledge of a subject area. Answers may be in the form of paragraphs or lengthy essays.
When you review for an essay exam, concentrate on main ideas rather than details. Since essay tests are limited to a few questions, they are likely to deal with more important ideas of a subject. Prepare a list of questions that you think might be asked. Write an answer to each of your questions. Rather than writing complete sentences, jot down your thoughts in outline form. Doing so will help you organize the information so that you can express yourself clearly.
When you take the test, read through all the questions before you start to write. Allot time for each question, allowing more time for questions worth the most points. Read each question carefully to determine exactly what is being asked. Pay attention to words such as define, illustrate, explain, list, compare, and contrast. Each word requires a different type of response.","In the above passage, the word 'subjective' refers to test questions that",are matching.,allow you to choose an answer.,are true or false.,require you to write your own answer.,,,,D,"The term 'subjective,' as used in the passage, pertains to test questions that demand individuals to express their thoughts, organize information, and provide detailed responses. These types of questions often require writing essays or paragraphs, aligning closely with the description of subjective tests presented in the passage. Therefore, the correct answer is D: 'require you to write your own answer.' This choice accurately reflects the nature of subjective exams as discussed in the passage.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Reading Comprehension Free Practice Test HESI A18,"Mr. Rogers' Biography
""It's a wonderful day in the neighborhood!"" This familiar line always began the Mister Rogers' Neighborhood program on PBS. The amazing Fred Rogers brought a special message to children around the world. He believed that each person is unique and wonderful in his or her own way and we should accept others just the way they are without trying to change or improve them. Mr. Rogers spread his tolerance message far and wide through the daily broadcasts of his television show, his many books, and finally after his retirement through his website specifically designed for children. Through these venues, Mr. Rogers helped children deal with the real world things that bothered them, such as doctor visits, haircuts, and new siblings.
Fred Rogers left a legacy of kindness, acceptance, and an unending love of learning for all generations
",Why did the author write the passage?,He wanted to criticize Fred Rogers' methods.,He aimed to entertain readers with fictional stories.,He wanted to inform readers or the audience about Fred Rogers.,He sought to compare Fred Rogers to other television personalities.,,,,C,"The correct answer is C. The passage provides information about Fred Rogers, his beliefs, his impact on children through his television show, books, and website, as well as his legacy of kindness, acceptance, and love of learning. The author's intent was to inform readers or the audience about Fred Rogers and the positive messages he shared. This is evident from the content focusing on Mr. Rogers' messages, his outreach to children, and the legacy he left behind.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,HESI A2 Free Reading Comprehension Practice Test,"About 6% of the earth is covered by rainforests. The largest rainforest in the world is the
Amazon Basin, which stretches over 2.3 million square miles in nine different South American countries. This area is double the length of all the other remaining rainforests in the world. Brazil contains 60%of the Amazonian rainforest, since it lies at the mouth of the river Amazon. This river is the second largest in the world and contains more than one-fifth oftheworldÃ„â€ ¢Ã„ÂÃ¢â‚¬Å¡¬Ã„ÂÃ¢â‚¬Å¾¢sfresh water. The Amazon rainforest is a type of wet broadleaf forest. The weather there is very humid and warm as it rains quite a bit. Because of the high rainfall, the forest is very rich and green. The
tree leaves are pointed and narrow so that the raindrops can easily drop off wet plants. This
tropical rainforest has more living species than the entire European continent. There are over 400 types of insects living in one single rain forest tree for a total of 2.5 million species. One square kilometer of rainforest may contain over 75,000 types of trees and approximately 438,000
different kinds of plants, which comes to a total of 90,000 tons of greenery overall. The Amazon rainforest is home to 2,000 birds and mammals, with one in every five birds in the world living there. Local farmers have lived off this rich and diverse land for thousands of years. They have been able to find food and water here without destroying the land. The Kayapo people of Brazil
farm in an environmentally-friendly way. Instead of chemicals, they use burned wood to enrich the soil, and plant banana trees, which attract wasps. These wasps then feed on leafcutter ants and get rid of these harmful insects. The rainforest also offers a lot of tropical fruits, such as bananas and coconuts, as food.
Cinnamon is made from the bark of a rainforest tree. Amazonian Indians use the fruit and stem
of the Buruti plant as a drink, to make bread and to build houses. Many other plants are used as medicine. But the Amazon rainforest is in very big danger of disappearing. 9,169 square miles of
forest have been cut down in 2003 in Brazil alone. An area of the size of a football field is burned down basically every minute, which means that the rain forest may be gone by the year 2030.The dangers related to this type of activity are obvious. Trees take in poisonous carbon
dioxide from the air and give off oxygen. There is more oxygen and less carbon dioxide around a
rainforest. When trees are cut down, however, the amount of carbon dioxide increases, and the
air gets warmer. This leads to global warming, which is extremely harmful to the environment. It
is estimated that the burning of Brazilian rainforests alone produces 200 million metric tons of carbon dioxide ayear. Another danger connected with destroying the rainforest is the disappearance of plants and animals. When trees are cut down, plants and animals have no more
food left and slowly die out. Killing wild animals is illegal in Brazil, but there is plenty of stealing going on. 38 million animals are stolen and sold illegally each year. The most hunted
animals are birds, especially parrots, followed by snakes and the jaguar.",How can you describe the Amazon rainforest?,"It rains all the time, making the forest consistently green.","The weather is hot, which deters many tourists from visiting.",The plants have pointed and narrow shapes to allow rainwater to easily pour off them.,The Amazon River provides a significant amount of fresh water.,,,,A,"The correct answer is A. The description of the Amazon rainforest provided in the passage emphasizes the high levels of rainfall in the region, leading to a very humid and warm environment that supports lush greenery. The passage mentions that the tree leaves are shaped in a way that raindrops can easily drop off wet plants, contributing to the constant greenness of the forest. This information aligns with choice A, making it the most accurate description of the Amazon rainforest based on the provided passage.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free HESI A2 Reading Comprehension Practice Test with Answers,"Have you ever found yourself staring at the ceiling at 2:00 a.m.? Have you kicked the blankets off to the floor from tossing and turning? Many longtime suffers of Insomnia know these situations all too well. As many as 17% of Americans find the restful break of sleep hard to achieve.

Lack of sleep affects intellectual abilities at work or school by causing a deficit in memory, attention, and concentration which in turn creates a feeling of irritation or depression. Chronic insomnia can result from a medical illness, a psychiatric condition, or from sleep apnea, a condition where an individual actually stops breathing during sleep. Sleep hygiene, developing good sleep habits, and non- pharmacological therapies such as herbs and spices are some solutions to Insomnia.",What can sleep apnea cause?,Chronic insomnia,Improved sleep quality,Healthy diet prevents sleep disorders,Insomnia is always caused by stress,,,,A,"Sleep apnea can cause chronic insomnia. Sleep apnea is a condition where an individual stops breathing during sleep, leading to disruptions in sleep patterns which can result in chronic insomnia. Chronic insomnia is a sleep disorder characterized by difficulty falling and staying asleep over a prolonged period, often leading to various health issues. Therefore, the correct answer is option A, as sleep apnea is a known factor that can contribute to the development of chronic insomnia.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Free Reading Comprehension HESI A2 Practice Test,"Doppler Effect
Have you ever wondered why the whistle of a traveling, distant locomotive predicts its approach several yards before anyone actually sees it? Or why an oncoming ambulanceÃ„ÂÃ¢â€šÂ¬Ã¢â€žÂ¢s screaming siren is heard momentarily several feet before the ambulance comes into full view, before it passes you, and why its siren is still heard faintly well after the ambulance is out of sight?
What you are witnessing is a scientific phenomenon known as the Doppler Effect. What takes place is truly remarkable. In both of these instances, when the train or ambulance moves toward the sound waves in front of it, the sound waves are pulled closer together and have a higher frequency. In either instance, the listener positioned in front of the moving object hears a higher pitch. The ambulance and locomotive are progressively moving away from the sound waves behind them, causing the waves to be farther apart and to have a lower frequency. These fast-approaching modes of transportation distance themselves past the listener, who hears a lower pitch.",Which sound waves have a higher pitch?,Sound waves that are closer together,Sound waves that are farther apart,Sound waves that travel a long distance,Sound waves that travel a short distance,,,,A,"The correct answer is A: Sound waves that are closer together. The Doppler Effect explains that when a source of sound is moving towards an observer, the sound waves are compressed, resulting in a higher frequency and thus a higher pitch. This phenomenon occurs when the source of the sound moves closer, causing the waves to be closer together. As the object moves away, the waves stretch out, leading to a lower frequency and a lower pitch. Therefore, sound waves that are closer together have a higher pitch, while those that are farther apart have a lower pitch.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,Reading Comprehension Free Practice Test HESI A19,"Foodborne illnesses are contracted by eating food or drinking beverages contaminated with bacteria, parasites, or viruses. Harmful chemicals can also cause foodborne illnesses if they have contaminated food during harvesting or processing. Foodborne illnesses can cause symptoms ranging from upset stomach to diarrhea, fever, vomiting, abdominal cramps, and dehydration. Most foodborne infections are undiagnosed and unreported, though the Centers for Disease Control and Prevention estimates that every year about 76 million people in the United States become ill from pathogens in food. About 5,000 of these people die. Harmful bacteria are the most common cause of foodborne illness. Some bacteria may be present at the point of purchase. Raw foods are the most common source of foodborne illnesses because they are not sterile; examples include raw meat and poultry contaminated during slaughter. Seafood may become contaminated during harvest or processing. One in 10,000 eggs may be contaminated with Salmonella inside the shell. Produce, such as spinach, lettuce, tomatoes, sprouts, and melons, can become contaminated with Salmonella, Shigella, or Escherichia coli (E. coli). Contamination can occur during growing, harvesting, processing, storing, shipping, or final preparation. Sources of produce contamination vary, as these foods are grown in soil and can become contaminated during growth, processing, or distribution. Contamination may also occur during food preparation in a restaurant or a home kitchen. The most common form of contamination from handled foods is the calicivirus, also called the Norwalk-like virus. When food is cooked and left out for more than two hours at room temperature, bacteria can multiply quickly. Most bacteria don't produce an odor or change in color or texture, so they can be impossible to detect. Freezing food slows or stops bacteria's growth, but does not destroy the bacteria. The microbes can become reactivated when the food is thawed. Refrigeration also can slow the growth of some bacteria. Thorough cooking is required to destroy the bacteria.",What does the term 'sterile' mean as used in the second paragraph?,free of bacteria,healthy,delicious,impotent,,,,A,"In the context of the second paragraph, 'sterile' means 'free of bacteria.' Raw foods like meat and poultry are highlighted as common sources of foodborne illnesses because they are not sterile, indicating that they may contain harmful bacteria. Therefore, the term 'sterile' in this context refers to being free of bacteria, which corresponds with choice A.",,Regular,
Nursing Exams,HESI A2,HESI A2 Reading Comprehension,HESI A2 Free Reading Comprehension Practice Test,"Lightning Strikes
The old wives' tale of ""Lightning never strikes twice"" has been proven untrue time and time again. Lightning forms from negative and positive charges within clouds and from the earth below. When these charges react with each other, the air between the cloud and the earth ionizes, which produces a lightning flash. Lightning is actually a series of multiple events consisting of a leader stroke of lightning, followed by as many as 40 smaller strokes of lightning. Being just split seconds apart, these strokes of lightning often reflect off the lining of the clouds.
Lightning rods that extend from above the roof to the ground protect buildings by forming a low resistance path for the lightning so that the lightning does not enter the building, but rather defuses as it penetrates the ground.
Some myths about lightning need to be explained. Lightning does strike tall buildings often, and during a particularly violent storm, a tall building may be hit by lightning several times. The safest place during a thunder and lightning storm is in a metal car or lying flat, face down, in the open, not under a tree as the myth suggests.
Many people believe that thunder and lightning are connected; however, this proves to be true only about 50% of the time, so if you're waiting for the clap of thunder, you're missing out on some exciting strokes of lightning!
Lightning causes injuries, deaths, and forest fires each year. However, some scientists reveal the positive aspects of lightning because it releases nitrogen into the atmosphere which the raindrops then deliver to earth to fertilize our soil.
",What does the word 'penetrates' mean?,To shield,To pierce,To cover,To obscure,,,,B,"The word 'penetrates' means 'to pierce'. In the context provided, it refers to lightning diffusing into the ground by breaking through a surface. The sentence '...defuses as it penetrates the ground' indicates that the lightning breaks through the ground rather than shielding, covering, or obscuring it.",,Regular,
